zip,total_pop,black,pct_black
ZCTA5 72063,2008,12,0.005976096
ZCTA5 72064,2341,341,0.145664246
ZCTA5 72065,5216,467,0.089532209
ZCTA5 72067,2431,2,0.000822707
ZCTA5 72068,421,30,0.071258907
ZCTA5 72069,1290,694,0.537984496
ZCTA5 72070,1688,13,0.007701422
ZCTA5 72072,504,9,0.017857143
ZCTA5 72073,1058,193,0.18241966
ZCTA5 72074,151,0,0
ZCTA5 72076,38831,12183,0.313744173
ZCTA5 72079,750,0,0
ZCTA5 72080,315,0,0
ZCTA5 72081,7727,85,0.011000388
ZCTA5 72082,1896,360,0.189873418
ZCTA5 72083,161,23,0.142857143
ZCTA5 72084,1333,145,0.108777194
ZCTA5 72085,240,0,0
ZCTA5 72086,11049,1348,0.122001991
ZCTA5 72087,1841,11,0.005975014
ZCTA5 72088,2375,7,0.002947368
ZCTA5 72099,678,170,0.250737463
ZCTA5 72101,3001,319,0.106297901
ZCTA5 72102,3141,39,0.012416428
ZCTA5 72103,12539,2442,0.194752373
ZCTA5 72104,23835,3535,0.148311307
ZCTA5 72106,5510,113,0.020508167
ZCTA5 72107,96,87,0.90625
ZCTA5 72108,64,0,0
ZCTA5 72110,11296,1438,0.1273017
ZCTA5 72111,1302,3,0.002304147
ZCTA5 72112,10936,2007,0.183522312
ZCTA5 72113,25641,5602,0.218478218
ZCTA5 72114,10805,7595,0.702915317
ZCTA5 72116,22263,4157,0.186722364
ZCTA5 72117,14769,10288,0.696594218
ZCTA5 72118,21614,7593,0.351300083
ZCTA5 72119,0,0,#DIV/0!
ZCTA5 72120,32998,7059,0.213922056
ZCTA5 72121,2990,0,0
ZCTA5 72122,596,0,0
ZCTA5 72123,437,101,0.231121281
ZCTA5 72125,814,6,0.007371007
ZCTA5 72126,3889,7,0.001799949
ZCTA5 72127,2121,411,0.193776521
ZCTA5 72128,889,0,0
ZCTA5 72129,1064,87,0.081766917
ZCTA5 72130,822,0,0
ZCTA5 72131,4974,20,0.004020909
ZCTA5 72132,3276,204,0.062271062
ZCTA5 72134,332,25,0.075301205
ZCTA5 72135,2718,116,0.04267844
ZCTA5 72136,1136,0,0
ZCTA5 72137,2445,0,0
ZCTA5 72139,257,2,0.007782101
ZCTA5 72140,370,0,0
ZCTA5 72141,660,0,0
ZCTA5 72142,1988,571,0.28722334
ZCTA5 72143,36246,2338,0.064503669
ZCTA5 72149,0,0,#DIV/0!
ZCTA5 72150,12675,379,0.029901381
ZCTA5 72152,405,163,0.402469136
ZCTA5 72153,2181,44,0.020174232
ZCTA5 72156,427,0,0
ZCTA5 72157,1541,72,0.046722907
ZCTA5 72160,9785,3317,0.338988247
ZCTA5 72165,121,0,0
ZCTA5 72166,103,0,0
ZCTA5 72167,1694,0,0
ZCTA5 72168,2424,1089,0.449257426
ZCTA5 72169,74,0,0
ZCTA5 72170,252,18,0.071428571
ZCTA5 72173,9104,52,0.005711775
ZCTA5 72175,261,196,0.750957854
ZCTA5 72176,9066,373,0.041142731
ZCTA5 72179,305,0,0
ZCTA5 72181,0,0,#DIV/0!
ZCTA5 72201,996,110,0.110441767
ZCTA5 72202,9545,4811,0.504033525
ZCTA5 72204,31580,22857,0.723780874
ZCTA5 72205,22552,5638,0.25
ZCTA5 72206,23413,11685,0.499081707
ZCTA5 72207,10325,950,0.092009685
ZCTA5 72209,31771,20403,0.642189418
ZCTA5 72210,17808,7058,0.396338724
ZCTA5 72211,22553,5276,0.233937835
ZCTA5 72212,12279,1278,0.104080137
ZCTA5 72223,23376,3950,0.168976728
ZCTA5 72227,12164,2659,0.218595857
ZCTA5 72301,24259,14082,0.580485593
ZCTA5 72311,97,10,0.103092784
ZCTA5 72315,21609,9308,0.430746448
ZCTA5 72320,1546,708,0.457956016
ZCTA5 72321,135,20,0.148148148
ZCTA5 72322,120,60,0.5
ZCTA5 72324,2226,73,0.03279425
ZCTA5 72325,59,20,0.338983051
ZCTA5 72326,1924,531,0.275987526
ZCTA5 72327,1589,521,0.327879169
ZCTA5 72328,46,0,0
ZCTA5 72329,162,0,0
ZCTA5 72330,531,0,0
ZCTA5 72331,3010,1912,0.635215947
ZCTA5 72332,125,103,0.824
ZCTA5 72333,550,294,0.534545455
ZCTA5 72335,18559,11199,0.603426909
ZCTA5 72338,7,0,0
ZCTA5 72339,148,72,0.486486486
ZCTA5 72340,170,150,0.882352941
ZCTA5 72341,205,136,0.663414634
ZCTA5 72342,4706,3098,0.658308542
ZCTA5 72346,480,71,0.147916667
ZCTA5 72347,684,0,0
ZCTA5 72348,2482,964,0.388396454
ZCTA5 72350,1063,395,0.37158984
ZCTA5 72351,735,43,0.058503401
ZCTA5 72353,105,0,0
ZCTA5 72354,2359,201,0.085205596
ZCTA5 72355,2198,1151,0.523657871
ZCTA5 72358,1401,567,0.404710921
ZCTA5 72359,534,284,0.531835206
ZCTA5 72360,5655,3639,0.643501326
ZCTA5 72364,15874,5443,0.342887741
ZCTA5 72365,2679,396,0.147816349
ZCTA5 72366,2017,980,0.485870104
ZCTA5 72367,6,6,1
ZCTA5 72368,1287,233,0.181041181
ZCTA5 72370,7510,3551,0.472836218
ZCTA5 72372,1756,500,0.284738041
ZCTA5 72373,855,421,0.492397661
ZCTA5 72374,848,209,0.246462264
ZCTA5 72376,1851,722,0.390059427
ZCTA5 72377,22,0,0
ZCTA5 72379,15,15,1
ZCTA5 72383,75,0,0
ZCTA5 72384,888,437,0.492117117
ZCTA5 72386,2050,122,0.059512195
ZCTA5 72389,359,129,0.359331476
ZCTA5 72390,7904,6035,0.763537449
ZCTA5 72392,534,59,0.110486891
ZCTA5 72394,473,294,0.621564482
ZCTA5 72395,1082,255,0.235674677
ZCTA5 72396,12952,2667,0.205914145
ZCTA5 72401,58725,11250,0.191570881
ZCTA5 72404,27706,4155,0.149967516
ZCTA5 72410,383,0,0
ZCTA5 72411,2365,75,0.031712474
ZCTA5 72412,542,0,0
ZCTA5 72413,539,41,0.07606679
ZCTA5 72414,365,8,0.021917808
ZCTA5 72415,1339,0,0
ZCTA5 72416,5414,58,0.010712966
ZCTA5 72417,5606,14,0.002497324
ZCTA5 72419,1497,14,0.009352037
ZCTA5 72421,447,0,0
ZCTA5 72422,4587,51,0.011118378
ZCTA5 72424,92,0,0
ZCTA5 72425,357,0,0
ZCTA5 72426,169,0,0
ZCTA5 72427,365,0,0
ZCTA5 72428,79,0,0
ZCTA5 72429,284,6,0.021126761
ZCTA5 72430,384,0,0
ZCTA5 72431,374,2,0.005347594
ZCTA5 72432,6454,49,0.007592191
ZCTA5 72433,2909,35,0.012031626
ZCTA5 72434,1889,0,0
ZCTA5 72435,382,0,0
ZCTA5 72436,987,0,0
ZCTA5 72437,3722,4,0.001074691
ZCTA5 72438,3087,0,0
ZCTA5 72440,276,0,0
ZCTA5 72441,47,0,0
ZCTA5 72442,4241,12,0.002829521
ZCTA5 72443,2938,0,0
ZCTA5 72444,1895,0,0
ZCTA5 72445,46,0,0
ZCTA5 72447,1902,8,0.004206099
ZCTA5 72449,332,0,0
ZCTA5 72450,39120,864,0.02208589
ZCTA5 72453,194,0,0
ZCTA5 72454,4842,49,0.010119785
ZCTA5 72455,12418,127,0.01022709
ZCTA5 72456,480,0,0
ZCTA5 72457,185,0,0
ZCTA5 72458,594,0,0
ZCTA5 72459,1324,0,0
ZCTA5 72460,844,0,0
ZCTA5 72461,3599,0,0
ZCTA5 72462,341,0,0
ZCTA5 72464,61,0,0
ZCTA5 72466,1500,0,0
ZCTA5 72467,285,28,0.098245614
ZCTA5 72469,977,0,0
ZCTA5 72470,160,0,0
ZCTA5 72471,1187,1,0.00084246
ZCTA5 72472,9167,363,0.03959856
ZCTA5 72473,2457,47,0.019129019
ZCTA5 72476,6656,151,0.022686298
ZCTA5 72478,331,24,0.072507553
ZCTA5 72479,1406,44,0.031294452
ZCTA5 72482,1338,0,0
ZCTA5 72501,26150,687,0.026271511
ZCTA5 72512,2615,0,0
ZCTA5 72513,2397,21,0.008760951
ZCTA5 72515,0,0,#DIV/0!
ZCTA5 72517,224,0,0
ZCTA5 72519,3922,236,0.060173381
ZCTA5 72520,163,0,0
ZCTA5 72521,5611,84,0.014970593
ZCTA5 72522,462,14,0.03030303
ZCTA5 72523,923,0,0
ZCTA5 72524,402,0,0
ZCTA5 72526,235,0,0
ZCTA5 72527,449,0,0
ZCTA5 72528,0,0,#DIV/0!
ZCTA5 72529,5006,0,0
ZCTA5 72530,1267,0,0
ZCTA5 72531,984,0,0
ZCTA5 72532,1104,0,0
ZCTA5 72533,342,0,0
ZCTA5 72534,1794,0,0
ZCTA5 72536,522,0,0
ZCTA5 72537,742,0,0
ZCTA5 72538,417,0,0
ZCTA5 72539,126,0,0
ZCTA5 72540,189,0,0
ZCTA5 72542,3667,18,0.004908645
ZCTA5 72543,12636,76,0.006014562
ZCTA5 72544,741,0,0
ZCTA5 72546,244,0,0
ZCTA5 72550,721,0,0
ZCTA5 72553,49,0,0
ZCTA5 72554,2352,20,0.008503401
ZCTA5 72555,139,0,0
ZCTA5 72556,3343,12,0.00358959
ZCTA5 72560,9075,11,0.001212121
ZCTA5 72561,848,0,0
ZCTA5 72562,2220,0,0
ZCTA5 72564,383,10,0.026109661
ZCTA5 72565,726,0,0
ZCTA5 72566,619,0,0
ZCTA5 72567,264,0,0
ZCTA5 72568,1148,0,0
ZCTA5 72569,746,0,0
ZCTA5 72571,267,0,0
ZCTA5 72572,140,0,0
ZCTA5 72573,216,0,0
ZCTA5 72576,4059,8,0.001970929
ZCTA5 72577,694,0,0
ZCTA5 72578,104,0,0
ZCTA5 72579,1280,9,0.00703125
ZCTA5 72581,1096,0,0
ZCTA5 72583,2360,50,0.021186441
ZCTA5 72584,277,0,0
ZCTA5 72585,306,0,0
ZCTA5 72587,47,0,0
ZCTA5 72601,30327,111,0.003660105
ZCTA5 72611,1856,0,0
ZCTA5 72616,11201,220,0.019641103
ZCTA5 72617,48,0,0
ZCTA5 72619,2260,0,0
ZCTA5 72623,997,0,0
ZCTA5 72624,507,0,0
ZCTA5 72626,1379,0,0
ZCTA5 72628,1006,0,0
ZCTA5 72629,353,0,0
ZCTA5 72630,287,0,0
ZCTA5 72631,3808,0,0
ZCTA5 72632,4120,62,0.015048544
ZCTA5 72633,1599,0,0
ZCTA5 72634,4524,5,0.001105217
ZCTA5 72635,3913,31,0.00792231
ZCTA5 72636,3,0,0
ZCTA5 72638,6885,7,0.001016703
ZCTA5 72639,627,37,0.059011164
ZCTA5 72640,394,0,0
ZCTA5 72641,3164,2,0.000632111
ZCTA5 72642,1841,0,0
ZCTA5 72644,2497,14,0.005606728
ZCTA5 72645,2072,0,0
ZCTA5 72648,392,0,0
ZCTA5 72650,3855,11,0.002853437
ZCTA5 72651,1291,0,0
ZCTA5 72653,28285,35,0.001237405
ZCTA5 72655,246,0,0
ZCTA5 72658,1390,1,0.000719424
ZCTA5 72660,620,0,0
ZCTA5 72661,534,0,0
ZCTA5 72662,2729,0,0
ZCTA5 72663,155,0,0
ZCTA5 72666,83,0,0
ZCTA5 72668,198,0,0
ZCTA5 72669,101,0,0
ZCTA5 72670,79,0,0
ZCTA5 72672,301,0,0
ZCTA5 72675,1534,0,0
ZCTA5 72677,428,0,0
ZCTA5 72679,7,0,0
ZCTA5 72680,942,0,0
ZCTA5 72682,226,0,0
ZCTA5 72683,275,0,0
ZCTA5 72685,1288,0,0
ZCTA5 72686,110,0,0
ZCTA5 72687,6749,75,0.011112757
ZCTA5 72701,45104,2902,0.064340192
ZCTA5 72703,32704,1568,0.047945205
ZCTA5 72704,26416,1787,0.067648395
ZCTA5 72712,57292,1755,0.030632549
ZCTA5 72714,13324,72,0.005403783
ZCTA5 72715,15839,128,0.008081318
ZCTA5 72717,671,0,0
ZCTA5 72718,3294,0,0
ZCTA5 72719,12698,632,0.049771618
ZCTA5 72721,325,0,0
ZCTA5 72722,3331,25,0.007505254
ZCTA5 72727,6069,10,0.001647718
ZCTA5 72729,166,0,0
ZCTA5 72730,8481,0,0
ZCTA5 72732,5118,21,0.004103165
ZCTA5 72734,8410,63,0.007491082
ZCTA5 72736,6850,0,0
ZCTA5 72738,2471,0,0
ZCTA5 72739,744,0,0
ZCTA5 72740,9675,49,0.005064599
ZCTA5 72742,527,0,0
ZCTA5 72744,5363,35,0.006526198
ZCTA5 72745,13941,58,0.00416039
ZCTA5 72747,301,0,0
ZCTA5 72749,245,23,0.093877551
ZCTA5 72751,7692,85,0.011050442
ZCTA5 72752,343,0,0
ZCTA5 72753,9680,85,0.008780992
ZCTA5 72756,41584,459,0.011037899
ZCTA5 72758,41523,729,0.017556535
ZCTA5 72760,318,0,0
ZCTA5 72761,22529,260,0.011540681
ZCTA5 72762,41189,730,0.017723179
ZCTA5 72764,56913,1645,0.028903765
ZCTA5 72768,1243,1,0.000804505
ZCTA5 72769,1425,0,0
ZCTA5 72773,1437,0,0
ZCTA5 72774,5975,7,0.001171548
ZCTA5 72776,615,0,0
ZCTA5 72801,19074,1172,0.061444899
ZCTA5 72802,22415,592,0.026410886
ZCTA5 72821,1996,30,0.01503006
ZCTA5 72823,5850,45,0.007692308
ZCTA5 72824,1821,153,0.084019769
ZCTA5 72826,50,0,0
ZCTA5 72827,213,0,0
ZCTA5 72828,35,0,0
ZCTA5 72830,15704,396,0.025216505
ZCTA5 72832,1186,0,0
ZCTA5 72833,4356,78,0.017906336
ZCTA5 72834,10402,277,0.026629494
ZCTA5 72835,827,0,0
ZCTA5 72837,7991,63,0.007883869
ZCTA5 72838,115,0,0
ZCTA5 72839,315,0,0
ZCTA5 72840,2121,0,0
ZCTA5 72841,230,0,0
ZCTA5 72842,1158,12,0.010362694
ZCTA5 72843,2600,30,0.011538462
ZCTA5 72845,1006,0,0
ZCTA5 72846,4286,10,0.002333178
ZCTA5 72847,2765,0,0
ZCTA5 72851,440,0,0
ZCTA5 72852,82,0,0
ZCTA5 72853,2357,6,0.002545609
ZCTA5 72854,819,15,0.018315018
ZCTA5 72855,6263,221,0.035286604
ZCTA5 72856,352,0,0
ZCTA5 72857,1350,11,0.008148148
ZCTA5 72858,3827,7,0.001829109
ZCTA5 72860,269,0,0
ZCTA5 72863,1844,14,0.007592191
ZCTA5 72865,1381,14,0.010137581
ZCTA5 72901,21537,2453,0.113897014
ZCTA5 72903,24758,1436,0.058001454
ZCTA5 72904,23411,3560,0.152065268
ZCTA5 72908,13303,515,0.038713072
ZCTA5 72916,8604,392,0.045560205
ZCTA5 72921,13729,89,0.006482628
ZCTA5 72923,4999,53,0.01060212
ZCTA5 72926,643,9,0.01399689
ZCTA5 72927,8366,29,0.003466412
ZCTA5 72928,937,9,0.009605123
ZCTA5 72930,319,5,0.015673981
ZCTA5 72932,1400,0,0
ZCTA5 72933,5293,18,0.003400718
ZCTA5 72934,678,0,0
ZCTA5 72935,453,0,0
ZCTA5 72936,14931,121,0.008103945
ZCTA5 72937,3340,0,0
ZCTA5 72938,1187,16,0.01347936
ZCTA5 72940,2830,5,0.001766784
ZCTA5 72941,5189,24,0.004625169
ZCTA5 72943,2076,20,0.009633911
ZCTA5 72944,3800,67,0.017631579
ZCTA5 72945,245,0,0
ZCTA5 72946,3760,0,0
ZCTA5 72947,3889,10,0.002571355
ZCTA5 72948,223,0,0
ZCTA5 72949,9408,112,0.011904762
ZCTA5 72950,386,0,0
ZCTA5 72951,912,0,0
ZCTA5 72952,2614,0,0
ZCTA5 72955,949,0,0
ZCTA5 72956,36187,894,0.024705005
ZCTA5 72958,6824,16,0.002344666
ZCTA5 72959,2701,6,0.002221399
ZCTA5 73002,925,12,0.012972973
ZCTA5 73003,24279,1699,0.06997817
ZCTA5 73004,1046,0,0
ZCTA5 73005,9563,415,0.043396424
ZCTA5 73006,3158,44,0.013932869
ZCTA5 73007,2741,130,0.047427946
ZCTA5 73008,20111,1741,0.086569539
ZCTA5 73009,1228,52,0.042345277
ZCTA5 73010,19555,113,0.005778573
ZCTA5 73011,319,1,0.003134796
ZCTA5 73012,38314,2799,0.073054236
ZCTA5 73013,54181,4005,0.073918901
ZCTA5 73014,1718,0,0
ZCTA5 73015,2983,30,0.01005699
ZCTA5 73016,1848,5,0.002705628
ZCTA5 73017,1511,23,0.015221707
ZCTA5 73018,20190,1225,0.060673601
ZCTA5 73019,0,0,#DIV/0!
ZCTA5 73020,24407,1261,0.051665506
ZCTA5 73021,223,0,0
ZCTA5 73024,811,0,0
ZCTA5 73025,13475,142,0.010538033
ZCTA5 73026,10551,112,0.010615108
ZCTA5 73027,1446,258,0.178423237
ZCTA5 73028,3735,111,0.029718876
ZCTA5 73029,1674,0,0
ZCTA5 73030,4333,124,0.028617586
ZCTA5 73032,199,0,0
ZCTA5 73033,503,0,0
ZCTA5 73034,45185,1796,0.039747704
ZCTA5 73036,21416,1333,0.062243183
ZCTA5 73038,1876,67,0.035714286
ZCTA5 73040,1741,34,0.019529006
ZCTA5 73041,349,0,0
ZCTA5 73042,1089,1,0.000918274
ZCTA5 73043,181,0,0
ZCTA5 73044,22935,2385,0.103989536
ZCTA5 73045,11803,98,0.008302974
ZCTA5 73047,5126,61,0.011900117
ZCTA5 73048,2556,31,0.012128326
ZCTA5 73049,5994,286,0.047714381
ZCTA5 73050,1022,854,0.835616438
ZCTA5 73051,9986,625,0.062587623
ZCTA5 73052,6669,9,0.001349528
ZCTA5 73053,706,0,0
ZCTA5 73054,4363,116,0.026587211
ZCTA5 73055,9861,56,0.005678937
ZCTA5 73056,425,0,0
ZCTA5 73057,2386,14,0.005867561
ZCTA5 73058,168,16,0.095238095
ZCTA5 73059,2932,32,0.010914052
ZCTA5 73061,1661,7,0.004214329
ZCTA5 73062,1256,0,0
ZCTA5 73063,663,0,0
ZCTA5 73064,24442,424,0.017347189
ZCTA5 73065,8718,66,0.007570544
ZCTA5 73066,396,6,0.015151515
ZCTA5 73067,2189,2,0.000913659
ZCTA5 73068,11876,1,8.42034E-05
ZCTA5 73069,25149,1111,0.044176707
ZCTA5 73071,43494,2702,0.062123511
ZCTA5 73072,47482,1649,0.03472895
ZCTA5 73073,417,0,0
ZCTA5 73074,1099,6,0.005459509
ZCTA5 73075,9674,333,0.034422162
ZCTA5 73077,6742,20,0.002966479
ZCTA5 73078,11607,79,0.006806238
ZCTA5 73079,471,0,0
ZCTA5 73080,9523,177,0.01858658
ZCTA5 73082,3332,4,0.00120048
ZCTA5 73084,6763,3957,0.585095372
ZCTA5 73086,8695,62,0.007130535
ZCTA5 73089,13185,16,0.0012135
ZCTA5 73090,1223,89,0.072771872
ZCTA5 73092,973,0,0
ZCTA5 73093,3200,3,0.0009375
ZCTA5 73095,2029,20,0.009857072
ZCTA5 73096,13853,419,0.030246156
ZCTA5 73097,137,0,0
ZCTA5 73098,4553,189,0.041511092
ZCTA5 73099,70417,1768,0.025107573
ZCTA5 73102,4402,1000,0.227169468
ZCTA5 73103,4818,454,0.094229971
ZCTA5 73104,2445,693,0.283435583
ZCTA5 73105,5445,2823,0.5184573
ZCTA5 73106,13331,1276,0.09571675
ZCTA5 73107,24965,1491,0.059723613
ZCTA5 73108,14583,1200,0.082287595
ZCTA5 73109,22731,1016,0.04469667
ZCTA5 73110,33460,9723,0.290585774
ZCTA5 73111,12149,9767,0.80393448
ZCTA5 73112,33622,3037,0.090327762
ZCTA5 73114,18659,9107,0.48807546
ZCTA5 73115,20971,4208,0.200658052
ZCTA5 73116,9236,437,0.047314855
ZCTA5 73117,5892,4604,0.781398506
ZCTA5 73118,13820,1977,0.143053546
ZCTA5 73119,32479,1976,0.060839312
ZCTA5 73120,35500,7281,0.205098592
ZCTA5 73121,3386,2143,0.632900177
ZCTA5 73122,13184,1983,0.150409587
ZCTA5 73127,25545,4042,0.158230573
ZCTA5 73128,4669,0,0
ZCTA5 73129,20484,2593,0.126586604
ZCTA5 73130,20412,3549,0.173868313
ZCTA5 73131,3578,365,0.102012297
ZCTA5 73132,28452,5470,0.19225362
ZCTA5 73134,5255,827,0.15737393
ZCTA5 73135,22282,6514,0.292343596
ZCTA5 73139,17900,1374,0.076759777
ZCTA5 73141,2611,612,0.234392953
ZCTA5 73142,14874,1752,0.117789431
ZCTA5 73145,3180,314,0.098742138
ZCTA5 73149,5299,316,0.059633893
ZCTA5 73150,5083,214,0.042101121
ZCTA5 73151,1850,157,0.084864865
ZCTA5 73159,33047,2334,0.070626683
ZCTA5 73160,59509,3633,0.061049589
ZCTA5 73162,29084,4106,0.14117728
ZCTA5 73165,6376,170,0.026662484
ZCTA5 73169,2502,19,0.007593925
ZCTA5 73170,38138,2120,0.055587603
ZCTA5 73173,3292,131,0.039793439
ZCTA5 73179,5717,390,0.068217597
ZCTA5 73401,35731,2665,0.074585094
ZCTA5 73425,34,0,0
ZCTA5 73430,1533,0,0
ZCTA5 73432,1143,12,0.010498688
ZCTA5 73433,2817,78,0.027689031
ZCTA5 73434,615,0,0
ZCTA5 73437,110,0,0
ZCTA5 73438,3519,36,0.010230179
ZCTA5 73439,7460,91,0.012198391
ZCTA5 73440,403,0,0
ZCTA5 73441,200,0,0
ZCTA5 73442,418,0,0
ZCTA5 73443,3987,146,0.036619012
ZCTA5 73444,121,59,0.487603306
ZCTA5 73446,8642,192,0.022217079
ZCTA5 73447,1378,3,0.002177068
ZCTA5 73448,6206,247,0.039800193
ZCTA5 73449,3038,13,0.004279131
ZCTA5 73450,1304,13,0.009969325
ZCTA5 73453,490,2,0.004081633
ZCTA5 73455,611,0,0
ZCTA5 73456,1981,2,0.001009591
ZCTA5 73458,1032,54,0.052325581
ZCTA5 73459,1090,14,0.012844037
ZCTA5 73460,4766,134,0.02811582
ZCTA5 73461,755,45,0.059602649
ZCTA5 73463,3264,25,0.007659314
ZCTA5 73481,954,53,0.055555556
ZCTA5 73487,159,138,0.867924528
ZCTA5 73491,657,0,0
ZCTA5 73501,19953,4179,0.209442189
ZCTA5 73503,10995,2049,0.186357435
ZCTA5 73505,48585,10543,0.217001132
ZCTA5 73507,22787,2883,0.126519507
ZCTA5 73520,151,4,0.026490066
ZCTA5 73521,20616,1685,0.081732635
ZCTA5 73526,2170,19,0.00875576
ZCTA5 73527,4998,175,0.035014006
ZCTA5 73528,600,0,0
ZCTA5 73529,5158,12,0.002326483
ZCTA5 73530,537,43,0.080074488
ZCTA5 73531,345,5,0.014492754
ZCTA5 73532,479,5,0.010438413
ZCTA5 73533,27748,698,0.025154966
ZCTA5 73537,514,7,0.013618677
ZCTA5 73538,5447,365,0.067009363
ZCTA5 73539,162,0,0
ZCTA5 73540,612,40,0.065359477
ZCTA5 73541,2927,73,0.024940212
ZCTA5 73542,4377,343,0.078364176
ZCTA5 73543,1660,59,0.035542169
ZCTA5 73544,226,1,0.004424779
ZCTA5 73546,1018,108,0.106090373
ZCTA5 73547,2280,221,0.096929825
ZCTA5 73548,353,0,0
ZCTA5 73549,178,0,0
ZCTA5 73550,2352,253,0.107568027
ZCTA5 73551,60,0,0
ZCTA5 73552,1559,15,0.009621552
ZCTA5 73553,68,0,0
ZCTA5 73554,3244,159,0.049013564
ZCTA5 73555,171,27,0.157894737
ZCTA5 73556,147,0,0
ZCTA5 73557,401,0,0
ZCTA5 73559,593,4,0.006745363
ZCTA5 73560,889,0,0
ZCTA5 73562,618,0,0
ZCTA5 73564,433,7,0.016166282
ZCTA5 73565,979,19,0.019407559
ZCTA5 73566,1721,121,0.07030796
ZCTA5 73567,671,0,0
ZCTA5 73568,946,105,0.110993658
ZCTA5 73569,524,4,0.007633588
ZCTA5 73570,1035,41,0.039613527
ZCTA5 73571,90,0,0
ZCTA5 73572,3734,23,0.006159614
ZCTA5 73573,2608,56,0.021472393
ZCTA5 73601,10092,436,0.043202537
ZCTA5 73620,1572,11,0.006997455
ZCTA5 73622,241,0,0
ZCTA5 73624,2410,111,0.046058091
ZCTA5 73625,633,0,0
ZCTA5 73626,1131,11,0.009725906
ZCTA5 73627,590,0,0
ZCTA5 73628,1519,1,0.000658328
ZCTA5 73632,3189,22,0.006898714
ZCTA5 73638,207,0,0
ZCTA5 73639,611,0,0
ZCTA5 73641,530,0,0
ZCTA5 73642,144,0,0
ZCTA5 73644,14225,344,0.024182777
ZCTA5 73645,1408,6,0.004261364
ZCTA5 73646,390,0,0
ZCTA5 73647,521,0,0
ZCTA5 73650,1171,8,0.006831768
ZCTA5 73651,3969,159,0.040060469
ZCTA5 73654,872,0,0
ZCTA5 73655,841,11,0.013079667
ZCTA5 73658,217,0,0
ZCTA5 73659,184,0,0
ZCTA5 73660,333,0,0
ZCTA5 73661,421,0,0
ZCTA5 73662,6411,594,0.092653252
ZCTA5 73663,1413,0,0
ZCTA5 73664,1123,2,0.001780944
ZCTA5 73666,256,0,0
ZCTA5 73667,544,8,0.014705882
ZCTA5 73669,1617,3,0.001855288
ZCTA5 73673,287,0,0
ZCTA5 73701,24987,807,0.032296794
ZCTA5 73703,28866,578,0.020023557
ZCTA5 73705,317,33,0.104100946
ZCTA5 73716,628,0,0
ZCTA5 73717,7018,276,0.039327444
ZCTA5 73718,527,0,0
ZCTA5 73719,97,0,0
ZCTA5 73720,123,0,0
ZCTA5 73722,423,0,0
ZCTA5 73724,1125,0,0
ZCTA5 73726,469,0,0
ZCTA5 73727,175,0,0
ZCTA5 73728,2048,6,0.002929688
ZCTA5 73729,512,0,0
ZCTA5 73730,737,0,0
ZCTA5 73731,102,0,0
ZCTA5 73733,325,0,0
ZCTA5 73734,780,59,0.075641026
ZCTA5 73735,717,0,0
ZCTA5 73736,736,10,0.013586957
ZCTA5 73737,3549,32,0.009016624
ZCTA5 73738,1061,5,0.004712535
ZCTA5 73739,332,0,0
ZCTA5 73741,1583,175,0.110549589
ZCTA5 73742,4345,3,0.000690449
ZCTA5 73743,104,0,0
ZCTA5 73744,161,0,0
ZCTA5 73746,45,0,0
ZCTA5 73747,334,0,0
ZCTA5 73749,461,0,0
ZCTA5 73750,7416,133,0.017934196
ZCTA5 73753,471,1,0.002123142
ZCTA5 73754,1015,13,0.012807882
ZCTA5 73755,759,0,0
ZCTA5 73756,383,0,0
ZCTA5 73757,272,0,0
ZCTA5 73758,129,0,0
ZCTA5 73759,1386,7,0.005050505
ZCTA5 73760,418,0,0
ZCTA5 73761,306,0,0
ZCTA5 73762,2114,12,0.005676443
ZCTA5 73763,1624,0,0
ZCTA5 73764,196,0,0
ZCTA5 73766,1377,9,0.006535948
ZCTA5 73768,1769,0,0
ZCTA5 73771,365,3,0.008219178
ZCTA5 73772,3978,364,0.091503268
ZCTA5 73773,1827,50,0.027367269
ZCTA5 73801,15399,121,0.007857653
ZCTA5 73832,996,0,0
ZCTA5 73834,1673,1,0.000597729
ZCTA5 73835,249,0,0
ZCTA5 73838,420,0,0
ZCTA5 73840,708,0,0
ZCTA5 73841,1275,143,0.112156863
ZCTA5 73842,596,0,0
ZCTA5 73843,889,0,0
ZCTA5 73844,241,10,0.041493776
ZCTA5 73848,2155,0,0
ZCTA5 73851,126,0,0
ZCTA5 73852,2193,0,0
ZCTA5 73853,554,0,0
ZCTA5 73855,87,0,0
ZCTA5 73857,821,0,0
ZCTA5 73858,1583,7,0.004421984
ZCTA5 73859,1356,0,0
ZCTA5 73860,1288,0,0
ZCTA5 73901,199,0,0
ZCTA5 73931,437,0,0
ZCTA5 73932,2283,21,0.009198423
ZCTA5 73933,1548,4,0.002583979
ZCTA5 73937,185,0,0
ZCTA5 73938,773,0,0
ZCTA5 73939,1638,55,0.033577534
ZCTA5 73942,13127,450,0.034280491
ZCTA5 73944,443,0,0
ZCTA5 73945,2935,9,0.00306644
ZCTA5 73946,42,0,0
ZCTA5 73947,385,0,0
ZCTA5 73949,1635,0,0
ZCTA5 73950,1444,0,0
ZCTA5 73951,1115,0,0
ZCTA5 74001,315,0,0
ZCTA5 74002,1895,5,0.002638522
ZCTA5 74003,14230,861,0.060505973
